<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.19	03:20:00	1.00180	1.00193	1.00174	1.00184	124	0	1
2022.09.19	03:25:00	1.00180	1.00195	1.00166	1.00168	110	0	1
2022.09.19	03:30:00	1.00171	1.00182	1.00124	1.00158	160	0	1
2022.09.19	03:35:00	1.00154	1.00160	1.00113	1.00117	107	0	1
2022.09.19	03:40:00	1.00112	1.00160	1.00111	1.00146	123	0	1
2022.09.19	03:45:00	1.00140	1.00140	1.00108	1.00112	98	0	1
2022.09.19	03:50:00	1.00112	1.00113	1.00098	1.00104	81	0	1
2022.09.19	03:55:00	1.00110	1.00116	1.00099	1.00111	85	0	1
2022.09.19	04:00:00	1.00111	1.00118	1.00085	1.00094	131	0	1
2022.09.19	04:05:00	1.00099	1.00127	1.00099	1.00113	68	0	1
2022.09.19	04:10:00	1.00117	1.00127	1.00086	1.00086	86	0	1
2022.09.19	04:15:00	1.00084	1.00093	1.00067	1.00084	104	0	1
2022.09.19	04:20:00	1.00084	1.00100	1.00062	1.00064	89	0	1
2022.09.19	04:25:00	1.00065	1.00081	1.00059	1.00081	80	0	1
2022.09.19	04:30:00	1.00081	1.00091	1.00062	1.00083	125	0	1
2022.09.19	04:35:00	1.00084	1.00093	1.00065	1.00082	115	0	1
2022.09.19	04:40:00	1.00087	1.00097	1.00073	1.00088	75	0	1
2022.09.19	04:45:00	1.00088	1.00091	1.00073	1.00085	73	0	1
2022.09.19	04:50:00	1.00082	1.00109	1.00069	1.00099	83	0	1
2022.09.19	04:55:00	1.00099	1.00099	1.00078	1.00079	73	0	1
2022.09.19	05:00:00	1.00077	1.00080	1.00021	1.00023	82	0	1
2022.09.19	05:05:00	1.00022	1.00024	0.99999	1.00005	108	0	1
2022.09.19	05:10:00	1.00009	1.00035	1.00004	1.00008	95	0	1
2022.09.19	05:15:00	1.00005	1.00007	0.99974	0.99985	139	0	1
2022.09.19	05:20:00	0.99985	0.99997	0.99969	0.99974	102	0	1
2022.09.19	05:25:00	0.99974	0.99978	0.99943	0.99974	139	0	1
2022.09.19	05:30:00	0.99974	0.99984	0.99961	0.99970	130	0	1
2022.09.19	05:35:00	0.99970	0.99997	0.99963	0.99978	108	0	1
2022.09.19	05:40:00	0.99978	0.99984	0.99958	0.99967	75	0	1
2022.09.19	05:45:00	0.99966	0.99990	0.99966	0.99988	66	0	1
2022.09.19	05:50:00	0.99988	1.00006	0.99983	1.00002	63	0	0
2022.09.19	05:55:00	1.00002	1.00031	1.00002	1.00030	79	0	1
2022.09.19	06:00:00	1.00026	1.00032	1.00009	1.00010	74	0	1
2022.09.19	06:05:00	1.00010	1.00011	0.99994	1.00006	46	0	1
2022.09.19	06:10:00	1.00006	1.00010	0.99992	1.00001	36	0	1
2022.09.19	06:15:00	0.99995	1.00002	0.99984	1.00001	46	0	1
2022.09.19	06:20:00	1.00000	1.00000	0.99973	0.99981	67	0	1
2022.09.19	06:25:00	0.99981	0.99983	0.99971	0.99977	69	0	1
2022.09.19	06:30:00	0.99976	0.99981	0.99959	0.99971	74	0	1
2022.09.19	06:35:00	0.99971	0.99986	0.99960	0.99972	76	0	0
2022.09.19	06:40:00	0.99972	0.99972	0.99949	0.99949	29	0	1
2022.09.19	06:45:00	0.99949	0.99971	0.99943	0.99971	50	0	1
2022.09.19	06:50:00	0.99971	0.99981	0.99967	0.99973	55	0	1
2022.09.19	06:55:00	0.99974	0.99981	0.99969	0.99980	34	0	1
2022.09.19	07:00:00	0.99977	0.99997	0.99977	0.99997	38	0	0
2022.09.19	07:05:00	0.99997	0.99997	0.99976	0.99980	41	0	0
2022.09.19	07:10:00	0.99981	0.99981	0.99961	0.99961	34	0	0
2022.09.19	07:15:00	0.99967	0.99997	0.99967	0.99997	44	0	0
2022.09.19	07:20:00	0.99997	0.99997	0.99972	0.99972	43	0	0
2022.09.19	07:25:00	0.99972	0.99974	0.99960	0.99965	29	0	0
2022.09.19	07:30:00	0.99965	0.99982	0.99965	0.99973	31	0	0
2022.09.19	07:35:00	0.99973	0.99983	0.99973	0.99983	41	0	0
2022.09.19	07:40:00	0.99987	0.99987	0.99957	0.99962	27	0	0
2022.09.19	07:45:00	0.99955	0.99957	0.99950	0.99952	11	0	0
2022.09.19	07:50:00	0.99957	0.99959	0.99927	0.99927	64	0	0
2022.09.19	07:55:00	0.99927	0.99937	0.99906	0.99922	71	0	0
2022.09.19	08:00:00	0.99922	0.99927	0.99903	0.99912	79	0	0
2022.09.19	08:05:00	0.99912	0.99929	0.99902	0.99919	63	0	0
2022.09.19	08:10:00	0.99919	0.99928	0.99909	0.99911	92	0	0
2022.09.19	08:15:00	0.99911	0.99934	0.99900	0.99925	118	0	0
2022.09.19	08:20:00	0.99923	0.99928	0.99912	0.99921	97	0	0
2022.09.19	08:25:00	0.99921	0.99923	0.99905	0.99920	83	0	0
2022.09.19	08:30:00	0.99920	0.99925	0.99910	0.99915	40	0	0
2022.09.19	08:35:00	0.99916	0.99917	0.99851	0.99853	106	0	0
2022.09.19	08:40:00	0.99853	0.99862	0.99829	0.99853	151	0	0
2022.09.19	08:45:00	0.99853	0.99882	0.99852	0.99864	103	0	0
2022.09.19	08:50:00	0.99864	0.99873	0.99826	0.99829	218	0	0
2022.09.19	08:55:00	0.99827	0.99831	0.99760	0.99806	455	0	0
2022.09.19	09:00:00	0.99808	0.99839	0.99801	0.99825	357	0	0
2022.09.19	09:05:00	0.99829	0.99834	0.99749	0.99775	321	0	0
2022.09.19	09:10:00	0.99778	0.99809	0.99763	0.99763	369	0	0
2022.09.19	09:15:00	0.99764	0.99784	0.99754	0.99763	348	0	0
2022.09.19	09:20:00	0.99764	0.99839	0.99764	0.99831	355	0	0
2022.09.19	09:25:00	0.99830	0.99870	0.99793	0.99799	431	0	0
2022.09.19	09:30:00	0.99798	0.99835	0.99798	0.99829	346	0	0
2022.09.19	09:35:00	0.99829	0.99829	0.99788	0.99802	299	0	0
2022.09.19	09:40:00	0.99802	0.99805	0.99745	0.99754	306	0	0
2022.09.19	09:45:00	0.99755	0.99798	0.99753	0.99793	305	0	0
2022.09.19	09:50:00	0.99792	0.99807	0.99758	0.99759	323	0	0
2022.09.19	09:55:00	0.99755	0.99778	0.99688	0.99707	500	0	0
2022.09.19	10:00:00	0.99704	0.99728	0.99659	0.99723	732	0	0
2022.09.19	10:05:00	0.99723	0.99752	0.99693	0.99695	455	0	0
2022.09.19	10:10:00	0.99697	0.99744	0.99697	0.99726	333	0	0
2022.09.19	10:15:00	0.99726	0.99750	0.99705	0.99742	456	0	0
2022.09.19	10:20:00	0.99743	0.99780	0.99725	0.99758	459	0	0
2022.09.19	10:25:00	0.99758	0.99758	0.99726	0.99746	363	0	0
2022.09.19	10:30:00	0.99746	0.99784	0.99727	0.99783	301	0	0
2022.09.19	10:35:00	0.99783	0.99809	0.99748	0.99757	360	0	0
2022.09.19	10:40:00	0.99757	0.99798	0.99741	0.99784	250	0	0
2022.09.19	10:45:00	0.99787	0.99822	0.99755	0.99779	293	0	0
2022.09.19	10:50:00	0.99779	0.99808	0.99752	0.99793	302	0	0
2022.09.19	10:55:00	0.99792	0.99807	0.99768	0.99797	275	0	0
2022.09.19	11:00:00	0.99797	0.99798	0.99726	0.99741	331	0	0
2022.09.19	11:05:00	0.99738	0.99807	0.99723	0.99785	343	0	0
2022.09.19	11:10:00	0.99799	0.99820	0.99773	0.99784	272	0	0
2022.09.19	11:15:00	0.99784	0.99788	0.99726	0.99729	177	0	0
2022.09.19	11:20:00	0.99730	0.99760	0.99698	0.99736	271	0	0
2022.09.19	11:25:00	0.99736	0.99819	0.99736	0.99792	277	0	0
2022.09.19	11:30:00	0.99792	0.99818	0.99762	0.99773	201	0	0
2022.09.19	11:35:00	0.99776	0.99799	0.99758	0.99758	238	0	0
2022.09.19	11:40:00	0.99758	0.99805	0.99744	0.99791	191	0	0
2022.09.19	11:45:00	0.99791	0.99791	0.99725	0.99734	250	0	0
2022.09.19	11:50:00	0.99738	0.99792	0.99728	0.99789	210	0	0
2022.09.19	11:55:00	0.99789	0.99791	0.99723	0.99761	367	0	0
2022.09.19	12:00:00	0.99759	0.99822	0.99745	0.99817	332	0	0
2022.09.19	12:05:00	0.99817	0.99867	0.99804	0.99822	303	0	0
2022.09.19	12:10:00	0.99822	0.99829	0.99788	0.99802	172	0	0
2022.09.19	12:15:00	0.99805	0.99805	0.99685	0.99685	196	0	0
2022.09.19	12:20:00	0.99682	0.99769	0.99668	0.99767	300	0	0
2022.09.19	12:25:00	0.99766	0.99773	0.99719	0.99742	240	0	0
2022.09.19	12:30:00	0.99742	0.99748	0.99694	0.99717	205	0	0
2022.09.19	12:35:00	0.99717	0.99778	0.99717	0.99776	229	0	0
2022.09.19	12:40:00	0.99776	0.99777	0.99705	0.99707	207	0	0
2022.09.19	12:45:00	0.99708	0.99757	0.99707	0.99719	241	0	0
2022.09.19	12:50:00	0.99719	0.99732	0.99710	0.99710	155	0	0
2022.09.19	12:55:00	0.99710	0.99741	0.99707	0.99712	178	0	0
2022.09.19	13:00:00	0.99712	0.99770	0.99696	0.99755	354	0	0
2022.09.19	13:05:00	0.99755	0.99765	0.99730	0.99756	341	0	0
2022.09.19	13:10:00	0.99756	0.99760	0.99712	0.99719	209	0	0
2022.09.19	13:15:00	0.99719	0.99719	0.99673	0.99707	274	0	0
2022.09.19	13:20:00	0.99709	0.99717	0.99679	0.99702	186	0	0
2022.09.19	13:25:00	0.99702	0.99775	0.99699	0.99765	198	0	0
2022.09.19	13:30:00	0.99766	0.99793	0.99741	0.99781	245	0	0
2022.09.19	13:35:00	0.99781	0.99796	0.99765	0.99772	237	0	0
2022.09.19	13:40:00	0.99772	0.99806	0.99767	0.99802	246	0	0
2022.09.19	13:45:00	0.99801	0.99952	0.99799	0.99951	587	0	0
2022.09.19	13:50:00	0.99951	1.00051	0.99933	0.99984	679	0	0
2022.09.19	13:55:00	0.99983	0.99992	0.99919	0.99940	479	0	0
2022.09.19	14:00:00	0.99939	0.99958	0.99909	0.99948	362	0	0
2022.09.19	14:05:00	0.99947	0.99947	0.99895	0.99916	477	0	0
2022.09.19	14:10:00	0.99916	1.00012	0.99911	0.99984	470	0	0
2022.09.19	14:15:00	0.99988	1.00021	0.99958	0.99963	536	0	0
2022.09.19	14:20:00	0.99961	0.99968	0.99910	0.99944	413	0	0
2022.09.19	14:25:00	0.99944	0.99954	0.99861	0.99879	588	0	0
2022.09.19	14:30:00	0.99878	0.99898	0.99848	0.99883	516	0	0
2022.09.19	14:35:00	0.99883	0.99947	0.99882	0.99939	511	0	0
2022.09.19	14:40:00	0.99940	0.99957	0.99894	0.99896	474	0	0
2022.09.19	14:45:00	0.99897	0.99980	0.99897	0.99908	575	0	0
2022.09.19	14:50:00	0.99910	0.99925	0.99855	0.99863	635	0	0
2022.09.19	14:55:00	0.99863	0.99872	0.99804	0.99825	628	0	0
2022.09.19	15:00:00	0.99825	0.99885	0.99810	0.99871	563	0	0
2022.09.19	15:05:00	0.99872	0.99940	0.99872	0.99906	580	0	0
2022.09.19	15:10:00	0.99906	0.99930	0.99874	0.99898	542	0	0
2022.09.19	15:15:00	0.99898	0.99950	0.99857	0.99859	495	0	0
2022.09.19	15:20:00	0.99863	0.99924	0.99855	0.99912	693	0	0
2022.09.19	15:25:00	0.99913	0.99933	0.99867	0.99885	639	0	0
2022.09.19	15:30:00	0.99884	0.99901	0.99870	0.99887	577	0	0
2022.09.19	15:35:00	0.99888	0.99959	0.99870	0.99950	540	0	0
2022.09.19	15:40:00	0.99949	0.99963	0.99900	0.99928	598	0	0
2022.09.19	15:45:00	0.99927	0.99960	0.99916	0.99934	415	0	0
2022.09.19	15:50:00	0.99933	0.99938	0.99850	0.99853	500	0	0
2022.09.19	15:55:00	0.99857	0.99867	0.99817	0.99830	414	0	0
2022.09.19	16:00:00	0.99832	0.99882	0.99807	0.99844	593	0	0
2022.09.19	16:05:00	0.99845	0.99888	0.99845	0.99887	507	0	0
2022.09.19	16:10:00	0.99888	0.99889	0.99849	0.99867	502	0	0
2022.09.19	16:15:00	0.99868	0.99877	0.99828	0.99848	445	0	0
2022.09.19	16:20:00	0.99847	0.99864	0.99800	0.99850	462	0	0
2022.09.19	16:25:00	0.99849	0.99854	0.99757	0.99773	459	0	0
2022.09.19	16:30:00	0.99773	0.99855	0.99759	0.99814	876	0	0
2022.09.19	16:35:00	0.99814	0.99837	0.99803	0.99815	767	0	0
2022.09.19	16:40:00	0.99814	0.99900	0.99808	0.99880	802	0	0
2022.09.19	16:45:00	0.99882	0.99897	0.99852	0.99859	736	0	0
2022.09.19	16:50:00	0.99858	0.99893	0.99844	0.99852	679	0	0
2022.09.19	16:55:00	0.99856	0.99884	0.99835	0.99868	629	0	0
2022.09.19	17:00:00	0.99868	0.99872	0.99829	0.99854	677	0	0
2022.09.19	17:05:00	0.99849	0.99901	0.99818	0.99842	678	0	0
2022.09.19	17:10:00	0.99843	0.99933	0.99835	0.99902	863	0	0
2022.09.19	17:15:00	0.99902	0.99924	0.99870	0.99893	721	0	0
2022.09.19	17:20:00	0.99893	0.99990	0.99888	0.99952	785	0	0
2022.09.19	17:25:00	0.99952	0.99964	0.99914	0.99947	627	0	0
2022.09.19	17:30:00	0.99943	0.99959	0.99916	0.99958	701	0	0
2022.09.19	17:35:00	0.99959	1.00008	0.99942	0.99980	704	0	0
2022.09.19	17:40:00	0.99977	1.00031	0.99965	1.00029	682	0	0
2022.09.19	17:45:00	1.00027	1.00112	1.00015	1.00085	870	0	0
2022.09.19	17:50:00	1.00088	1.00124	1.00041	1.00077	932	0	0
2022.09.19	17:55:00	1.00077	1.00135	1.00070	1.00117	833	0	0
2022.09.19	18:00:00	1.00119	1.00183	1.00114	1.00163	740	0	0
2022.09.19	18:05:00	1.00162	1.00168	1.00122	1.00132	606	0	0
2022.09.19	18:10:00	1.00133	1.00145	1.00099	1.00143	537	0	0
2022.09.19	18:15:00	1.00142	1.00148	1.00098	1.00099	494	0	0
2022.09.19	18:20:00	1.00097	1.00129	1.00094	1.00098	552	0	0
2022.09.19	18:25:00	1.00098	1.00123	1.00073	1.00089	463	0	0
2022.09.19	18:30:00	1.00089	1.00094	1.00055	1.00065	445	0	0
2022.09.19	18:35:00	1.00064	1.00074	1.00043	1.00054	398	0	0
2022.09.19	18:40:00	1.00053	1.00094	1.00047	1.00068	396	0	0
2022.09.19	18:45:00	1.00066	1.00089	1.00028	1.00028	421	0	0
2022.09.19	18:50:00	1.00032	1.00063	1.00027	1.00050	459	0	0
2022.09.19	18:55:00	1.00048	1.00058	1.00017	1.00022	390	0	0
2022.09.19	19:00:00	1.00023	1.00049	1.00010	1.00040	330	0	0
2022.09.19	19:05:00	1.00040	1.00059	1.00010	1.00052	493	0	0
2022.09.19	19:10:00	1.00051	1.00097	1.00049	1.00063	367	0	0
2022.09.19	19:15:00	1.00062	1.00084	1.00051	1.00062	380	0	0
2022.09.19	19:20:00	1.00062	1.00088	1.00048	1.00082	284	0	0
2022.09.19	19:25:00	1.00082	1.00102	1.00056	1.00097	369	0	0
2022.09.19	19:30:00	1.00097	1.00115	1.00076	1.00110	326	0	0
2022.09.19	19:35:00	1.00113	1.00133	1.00100	1.00110	381	0	0
2022.09.19	19:40:00	1.00111	1.00117	1.00093	1.00109	230	0	0
2022.09.19	19:45:00	1.00108	1.00112	1.00093	1.00103	228	0	0
2022.09.19	19:50:00	1.00103	1.00135	1.00102	1.00129	209	0	0
2022.09.19	19:55:00	1.00129	1.00141	1.00113	1.00124	281	0	0
2022.09.19	20:00:00	1.00125	1.00133	1.00104	1.00113	289	0	0
2022.09.19	20:05:00	1.00112	1.00128	1.00111	1.00118	200	0	0
2022.09.19	20:10:00	1.00118	1.00118	1.00080	1.00092	275	0	0
2022.09.19	20:15:00	1.00090	1.00098	1.00066	1.00087	288	0	0
2022.09.19	20:20:00	1.00088	1.00100	1.00076	1.00082	238	0	0
2022.09.19	20:25:00	1.00083	1.00101	1.00072	1.00097	291	0	0
2022.09.19	20:30:00	1.00098	1.00101	1.00056	1.00064	283	0	0
2022.09.19	20:35:00	1.00068	1.00068	1.00030	1.00043	277	0	0
2022.09.19	20:40:00	1.00043	1.00068	1.00042	1.00060	207	0	0
2022.09.19	20:45:00	1.00061	1.00083	1.00058	1.00058	215	0	0
2022.09.19	20:50:00	1.00058	1.00078	1.00054	1.00069	246	0	0
2022.09.19	20:55:00	1.00068	1.00093	1.00064	1.00068	343	0	0
2022.09.19	21:00:00	1.00071	1.00088	1.00061	1.00064	348	0	0
2022.09.19	21:05:00	1.00064	1.00073	1.00043	1.00068	334	0	0
2022.09.19	21:10:00	1.00068	1.00084	1.00055	1.00057	309	0	0
2022.09.19	21:15:00	1.00054	1.00098	1.00054	1.00087	272	0	0
2022.09.19	21:20:00	1.00083	1.00094	1.00068	1.00073	356	0	0
2022.09.19	21:25:00	1.00073	1.00093	1.00065	1.00080	272	0	0
2022.09.19	21:30:00	1.00080	1.00099	1.00072	1.00077	397	0	0
2022.09.19	21:35:00	1.00076	1.00099	1.00073	1.00087	289	0	0
2022.09.19	21:40:00	1.00088	1.00096	1.00067	1.00073	271	0	0
2022.09.19	21:45:00	1.00073	1.00095	1.00071	1.00085	267	0	0
2022.09.19	21:50:00	1.00084	1.00111	1.00083	1.00104	220	0	0
2022.09.19	21:55:00	1.00104	1.00128	1.00097	1.00119	323	0	0
2022.09.19	22:00:00	1.00120	1.00194	1.00116	1.00188	379	0	0
2022.09.19	22:05:00	1.00186	1.00230	1.00184	1.00219	331	0	0
2022.09.19	22:10:00	1.00219	1.00253	1.00206	1.00246	487	0	0
2022.09.19	22:15:00	1.00244	1.00253	1.00211	1.00233	270	0	0
2022.09.19	22:20:00	1.00233	1.00234	1.00218	1.00234	290	0	0
2022.09.19	22:25:00	1.00234	1.00240	1.00215	1.00227	262	0	0
2022.09.19	22:30:00	1.00229	1.00234	1.00201	1.00203	295	0	0
2022.09.19	22:35:00	1.00203	1.00248	1.00193	1.00239	301	0	0
2022.09.19	22:40:00	1.00239	1.00246	1.00221	1.00223	172	0	0
2022.09.19	22:45:00	1.00223	1.00240	1.00219	1.00238	198	0	0
2022.09.19	22:50:00	1.00239	1.00242	1.00216	1.00228	184	0	0
2022.09.19	22:55:00	1.00228	1.00246	1.00215	1.00238	320	0	0
2022.09.19	23:00:00	1.00234	1.00275	1.00225	1.00228	273	0	0
2022.09.19	23:05:00	1.00228	1.00229	1.00219	1.00226	114	0	2
2022.09.19	23:10:00	1.00228	1.00243	1.00220	1.00243	139	0	2
2022.09.19	23:15:00	1.00239	1.00244	1.00204	1.00217	261	0	2
2022.09.19	23:20:00	1.00213	1.00229	1.00185	1.00199	242	0	2
2022.09.19	23:25:00	1.00199	1.00219	1.00199	1.00218	85	0	2
2022.09.19	23:30:00	1.00218	1.00220	1.00210	1.00218	84	0	2
2022.09.19	23:35:00	1.00218	1.00234	1.00215	1.00229	96	0	2
2022.09.19	23:40:00	1.00229	1.00246	1.00207	1.00242	123	0	2
2022.09.19	23:45:00	1.00242	1.00245	1.00226	1.00226	73	0	2
2022.09.19	23:50:00	1.00225	1.00241	1.00222	1.00239	112	0	2
2022.09.19	23:55:00	1.00238	1.00254	1.00227	1.00240	132	0	2
2022.09.20	00:00:00	1.00197	1.00211	1.00197	1.00210	11	0	44
2022.09.20	00:05:00	1.00209	1.00215	1.00200	1.00214	12	0	53
2022.09.20	00:10:00	1.00200	1.00226	1.00191	1.00208	17	0	51
2022.09.20	00:15:00	1.00222	1.00223	1.00208	1.00222	19	0	34
2022.09.20	00:20:00	1.00233	1.00239	1.00226	1.00237	16	0	28
2022.09.20	00:25:00	1.00237	1.00249	1.00235	1.00249	23	0	22
2022.09.20	00:30:00	1.00251	1.00251	1.00235	1.00239	27	0	22
2022.09.20	00:35:00	1.00240	1.00244	1.00236	1.00244	49	0	27
2022.09.20	00:40:00	1.00242	1.00255	1.00219	1.00231	50	0	24
2022.09.20	00:45:00	1.00231	1.00249	1.00219	1.00249	43	0	34
2022.09.20	00:50:00	1.00248	1.00249	1.00241	1.00249	15	0	34
2022.09.20	00:55:00	1.00252	1.00252	1.00241	1.00245	22	0	32
2022.09.20	01:00:00	1.00219	1.00267	1.00219	1.00251	43	0	11
2022.09.20	01:05:00	1.00251	1.00259	1.00248	1.00259	28	0	10
2022.09.20	01:10:00	1.00259	1.00306	1.00259	1.00300	74	0	8
2022.09.20	01:15:00	1.00302	1.00316	1.00302	1.00307	66	0	9
2022.09.20	01:20:00	1.00309	1.00310	1.00303	1.00305	38	0	10
2022.09.20	01:25:00	1.00303	1.00304	1.00287	1.00287	23	0	9
2022.09.20	01:30:00	1.00288	1.00295	1.00270	1.00270	65	0	2
2022.09.20	01:35:00	1.00270	1.00275	1.00265	1.00272	43	0	7
2022.09.20	01:40:00	1.00270	1.00278	1.00267	1.00274	43	0	2
2022.09.20	01:45:00	1.00274	1.00287	1.00274	1.00281	33	0	7
2022.09.20	01:50:00	1.00282	1.00283	1.00266	1.00266	33	0	8
2022.09.20	01:55:00	1.00266	1.00270	1.00262	1.00267	31	0	7
2022.09.20	02:00:00	1.00267	1.00274	1.00257	1.00267	51	0	1
2022.09.20	02:05:00	1.00267	1.00279	1.00257	1.00265	64	0	7
2022.09.20	02:10:00	1.00266	1.00280	1.00266	1.00272	45	0	1
2022.09.20	02:15:00	1.00272	1.00306	1.00272	1.00304	31	0	1
2022.09.20	02:20:00	1.00306	1.00315	1.00286	1.00308	84	0	1
2022.09.20	02:25:00	1.00307	1.00321	1.00288	1.00289	202	0	1
2022.09.20	02:30:00	1.00288	1.00311	1.00284	1.00289	155	0	1
2022.09.20	02:35:00	1.00289	1.00294	1.00258	1.00260	177	0	1
2022.09.20	02:40:00	1.00262	1.00272	1.00242	1.00244	84	0	1
2022.09.20	02:45:00	1.00244	1.00245	1.00225	1.00242	66	0	1
2022.09.20	02:50:00	1.00241	1.00262	1.00234	1.00261	85	0	1
2022.09.20	02:55:00	1.00260	1.00309	1.00250	1.00299	104	0	1
2022.09.20	03:00:00	1.00297	1.00417	1.00297	1.00409	330	0	1
2022.09.20	03:05:00	1.00409	1.00506	1.00401	1.00498	432	0	1
2022.09.20	03:10:00	1.00498	1.00505	1.00483	1.00494	201	0	1
2022.09.20	03:15:00	1.00492	1.00498	1.00469	1.00469	132	0	1
2022.09.20	03:20:00	1.00470	1.00493	1.00455	1.00486	148	0	1
2022.09.20	03:25:00	1.00486	1.00486	1.00442	1.00443	103	0	1
2022.09.20	03:30:00	1.00443	1.00473	1.00431	1.00432	185	0	1
2022.09.20	03:35:00	1.00432	1.00432	1.00405	1.00423	181	0	1
2022.09.20	03:40:00	1.00424	1.00424	1.00347	1.00349	221	0	1
2022.09.20	03:45:00	1.00350	1.00357	1.00321	1.00324	148	0	1
2022.09.20	03:50:00	1.00324	1.00331	1.00282	1.00331	323	0	1
2022.09.20	03:55:00	1.00331	1.00350	1.00317	1.00349	221	0	1
2022.09.20	04:00:00	1.00347	1.00347	1.00309	1.00332	183	0	1
2022.09.20	04:05:00	1.00334	1.00363	1.00326	1.00347	156	0	1
2022.09.20	04:10:00	1.00344	1.00377	1.00335	1.00361	196	0	1
2022.09.20	04:15:00	1.00361	1.00361	1.00332	1.00339	230	0	1
2022.09.20	04:20:00	1.00339	1.00354	1.00300	1.00315	157	0	1
2022.09.20	04:25:00	1.00315	1.00322	1.00299	1.00320	104	0	1
2022.09.20	04:30:00	1.00321	1.00324	1.00292	1.00304	196	0	1
2022.09.20	04:35:00	1.00304	1.00310	1.00281	1.00284	141	0	1
2022.09.20	04:40:00	1.00284	1.00287	1.00256	1.00259	118	0	1
2022.09.20	04:45:00	1.00259	1.00275	1.00246	1.00274	163	0	1
2022.09.20	04:50:00	1.00275	1.00279	1.00257	1.00265	161	0	1
2022.09.20	04:55:00	1.00265	1.00272	1.00234	1.00240	152	0	1
2022.09.20	05:00:00	1.00239	1.00245	1.00213	1.00215	179	0	1
2022.09.20	05:05:00	1.00216	1.00234	1.00211	1.00219	149	0	1
2022.09.20	05:10:00	1.00218	1.00222	1.00201	1.00213	133	0	1
2022.09.20	05:15:00	1.00214	1.00230	1.00212	1.00220	95	0	1
2022.09.20	05:20:00	1.00225	1.00245	1.00213	1.00245	77	0	1
2022.09.20	05:25:00	1.00245	1.00276	1.00239	1.00269	123	0	1
2022.09.20	05:30:00	1.00269	1.00285	1.00269	1.00281	102	0	1
2022.09.20	05:35:00	1.00281	1.00283	1.00254	1.00254	102	0	1
2022.09.20	05:40:00	1.00254	1.00264	1.00222	1.00262	182	0	1
2022.09.20	05:45:00	1.00262	1.00271	1.00252	1.00265	141	0	1
2022.09.20	05:50:00	1.00266	1.00287	1.00261	1.00285	152	0	1
2022.09.20	05:55:00	1.00287	1.00336	1.00287	1.00334	98	0	1
2022.09.20	06:00:00	1.00335	1.00335	1.00302	1.00305	173	0	1
2022.09.20	06:05:00	1.00305	1.00310	1.00291	1.00291	71	0	1
2022.09.20	06:10:00	1.00290	1.00296	1.00279	1.00284	81	0	1
2022.09.20	06:15:00	1.00282	1.00290	1.00264	1.00267	90	0	1
2022.09.20	06:20:00	1.00267	1.00291	1.00262	1.00288	109	0	1
2022.09.20	06:25:00	1.00290	1.00322	1.00288	1.00320	87	0	1
2022.09.20	06:30:00	1.00320	1.00335	1.00316	1.00324	83	0	1
2022.09.20	06:35:00	1.00323	1.00325	1.00288	1.00295	89	0	1
2022.09.20	06:40:00	1.00292	1.00301	1.00283	1.00299	74	0	1
2022.09.20	06:45:00	1.00299	1.00320	1.00289	1.00317	85	0	1
2022.09.20	06:50:00	1.00317	1.00333	1.00310	1.00317	78	0	1
2022.09.20	06:55:00	1.00317	1.00320	1.00289	1.00295	76	0	1
2022.09.20	07:00:00	1.00295	1.00298	1.00264	1.00275	85	0	0
2022.09.20	07:05:00	1.00275	1.00277	1.00247	1.00251	74	0	0
2022.09.20	07:10:00	1.00251	1.00266	1.00248	1.00261	73	0	0
2022.09.20	07:15:00	1.00261	1.00286	1.00257	1.00263	88	0	0
2022.09.20	07:20:00	1.00265	1.00265	1.00233	1.00256	128	0	0
2022.09.20	07:25:00	1.00259	1.00271	1.00254	1.00254	55	0	0
2022.09.20	07:30:00	1.00249	1.00249	1.00224	1.00232	81	0	0
2022.09.20	07:35:00	1.00231	1.00236	1.00214	1.00215	62	0	0
2022.09.20	07:40:00	1.00217	1.00220	1.00197	1.00204	103	0	0
2022.09.20	07:45:00	1.00205	1.00212	1.00196	1.00204	70	0	0
2022.09.20	07:50:00	1.00202	1.00220	1.00196	1.00200	49	0	0
2022.09.20	07:55:00	1.00200	1.00225	1.00198	1.00223	56	0	0
2022.09.20	08:00:00	1.00223	1.00227	1.00214	1.00227	90	0	0
2022.09.20	08:05:00	1.00227	1.00255	1.00222	1.00252	77	0	0
2022.09.20	08:10:00	1.00252	1.00261	1.00240	1.00242	74	0	0
2022.09.20	08:15:00	1.00245	1.00245	1.00216	1.00233	114	0	0
2022.09.20	08:20:00	1.00233	1.00240	1.00220	1.00232	132	0	0
2022.09.20	08:25:00	1.00231	1.00256	1.00227	1.00252	115	0	0
2022.09.20	08:30:00	1.00255	1.00299	1.00253	1.00286	106	0	0
2022.09.20	08:35:00	1.00289	1.00297	1.00281	1.00284	93	0	0
2022.09.20	08:40:00	1.00284	1.00297	1.00280	1.00294	101	0	0
2022.09.20	08:45:00	1.00294	1.00294	1.00240	1.00242	130	0	0
2022.09.20	08:50:00	1.00242	1.00258	1.00227	1.00227	153	0	0
2022.09.20	08:55:00	1.00227	1.00228	1.00168	1.00172	317	0	0
2022.09.20	09:00:00	1.00173	1.00218	1.00136	1.00136	726	0	0
